prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|work|a|01,work,P1,21,0.8421948186542776,0.8723829905140252,-0.030188171859747648
NNNF|work|a|01,work,P1,22,2.3066153502969025,1.9520332475382238,0.35458210275867863
NNNF|work|a|01,work,P1,23,2.007645345481311,1.8135387142124226,0.19410663126888816
NNNF|work|a|01,work,P1,24,3.9241725633584355,3.9580890835939213,-0.03391652023548586
NNNF|work|a|01,work,P1,25,4.469767817848957,4.45386197399832,0.015905843850636536
NNNF|work|a|01,work,P1,26,4.124929354925138,4.378805683998072,-0.2538763290729342
NNNF|work|a|01,work,P1,27,4.961411026167258,4.989408989772781,-0.027997963605523424
NNNF|work|a|01,work,P1,28,4.024066139614938,3.824628543472221,0.1994375961427166
NNNF|work|a|01,work,P1,29,2.861118726329989,2.3105827292738153,0.5505359970561736
NNNF|work|b|01,work,P1,11,1.634095916609188,1.4869700418975724,0.14712587471161553
NNNF|work|b|01,work,P1,12,1.1124629355272981,0.9430085986563599,0.16945433687093825
NNNF|work|b|01,work,P1,13,1.4879649829134731,1.3331975025931933,0.15476748032027987
NNNF|work|b|01,work,P1,14,1.3426970320857465,1.221846636099026,0.12085039598672043
NNNF|work|b|01,work,P1,15,0.8608066855668984,0.8222147735321802,0.038591912034718234
NNNF|work|b|01,work,P1,16,1.1863286333565661,1.3471938643329988,-0.16086523097643268
NNNF|work|b|01,work,P1,17,1.3249654545252612,1.2365131162760967,0.08845233824916443
NNNF|work|b|01,work,P1,18,0.1584893642495452,0.0517165614426969,0.10677280280684831
NNNF|work|b|01,work,P1,19,-0.17285078273465676,-0.39146162111614413,0.21861083838148737
NNNF|work|b|01,work,P1,20,0.11312200578521073,-0.330017443367572,0.4431394491527827
NNNF|work|b|01,work,P1,21,-0.2767949370442813,-0.7015894363463187,0.42479449930203733
NNNF|work|b|01,work,P1,22,1.397677602056993,0.6049010719295904,0.7927765301274026
NNNF|work|b|01,work,P1,23,1.105579015224655,0.3686267710947736,0.7369522441298814
NNNF|work|b|01,work,P1,24,3.354981670639004,2.5555557294354534,0.7994259412035505
NNNF|work|b|01,work,P1,25,3.794165780928418,3.1173510886050124,0.6768146923234055
NNNF|work|b|01,work,P1,26,3.201269175665579,2.716373921615749,0.4848952540498299
NNNF|work|b|01,work,P1,27,3.6708385979933045,3.3687241913042723,0.3021144066890322
NNNF|work|b|01,work,P1,28,2.7047466392873543,2.4304474668745617,0.27429917241279256
NNNF|work|b|01,work,P1,29,1.4598526086363572,1.2843905116885512,0.175462096947806
NNNF|health|a|02,health,P1,11,1.832424366276945,1.8449246992783035,-0.012500333001358443
NNNF|health|a|02,health,P1,12,1.140232389988584,1.117607074395616,0.022625315592968098
NNNF|health|a|02,health,P1,13,1.697623791156242,1.7142433049459096,-0.01661951378966764
NNNF|health|a|02,health,P1,14,1.1035263487346165,1.118373438839115,-0.014847090104498584
NNNF|health|a|02,health,P1,15,0.8664511101157432,0.8683085579967574,-0.0018574478810142736
NNNF|health|a|02,health,P1,16,1.4911294595973692,1.486965560309966,0.004163899287403128
NNNF|health|a|02,health,P1,17,1.7089609983028726,1.714805513955576,-0.005844515652703386
NNNF|health|a|02,health,P1,18,0.6482813445888178,0.6252464983544609,0.02303484623435692
NNNF|health|a|02,health,P1,19,-0.11082838505570375,-0.3002430694486192,0.18941468439291548
NNNF|health|a|02,health,P1,20,0.11018807194197905,-0.3503208913659619,0.46050896330794094
NNNF|health|a|02,health,P1,21,-0.18193889625340803,-0.29510985652689814,0.1131709602734901
NNNF|health|a|02,health,P1,22,1.46798985900349,1.2767332729317769,0.19125658607171325
NNNF|health|a|02,health,P1,23,1.4873634187005391,1.3993546192958577,0.08800879940468143
NNNF|health|a|02,health,P1,24,3.6536891746956983,3.511683895333169,0.14200527936252927
NNNF|health|a|02,health,P1,25,4.1359034772581955,3.926678072472931,0.2092254047852644
NNNF|health|a|02,health,P1,26,3.760481471611546,3.639970210754433,0.12051126085711283
NNNF|health|a|02,health,P1,27,3.8461858048035933,3.8682742892704987,-0.022088484466905367
NNNF|health|a|02,health,P1,28,2.9073792276036685,3.075353689277328,-0.16797446167365937
NNNF|health|a|02,health,P1,29,1.6347427593116188,1.8803280095708392,-0.2455852502592204
NNNF|health|b|02,health,P1,11,1.6820301961637978,1.493470262207906,0.18855993395589188
NNNF|health|b|02,health,P1,12,1.0269598859406703,0.8070901336519077,0.2198697522887626
NNNF|health|b|02,health,P1,13,1.8438672217098517,1.6993498822366617,0.14451733947319
NNNF|health|b|02,health,P1,14,1.4817381059038022,1.258292175859225,0.22344593004457725
NNNF|health|b|02,health,P1,15,0.6802981457947523,0.7846571375004975,-0.10435899170574514
NNNF|health|b|02,health,P1,16,1.2749867728224005,1.4129194746731144,-0.13793270185071393
NNNF|health|b|02,health,P1,17,1.8162244056420658,1.7106095937522268,0.10561481188983901
NNNF|health|b|02,health,P1,18,0.508054880521577,0.57413994247685,-0.06608506195527297
NNNF|health|b|02,health,P1,19,0.2259523317456954,0.19962413720233096,0.026328194543364436
